DATE,PRICE,ADDRESS,AREAS,BEDROOMS,PARKING-SPACES,BATHROOMS,CONDOMÍNIO,IPTU,TIPO
2021-08-05 19:32:45.230897-03:00,R$ 1.450.000,"Rodovia GO-020, Residencial Goiânia Golfe Clube",240 m²,3,4,4,R$ 600,,casas
2021-08-05 19:32:45.231279-03:00,R$ 670.000,"Rua C 181, Jardim América",159 m²,5,2,3,,,casas
2021-08-05 19:32:45.231635-03:00,R$ 3.500.000,"Alameda das Mangubas, Residencial Aldeia do Vale",500 m²,4,4,6,,,casas
2021-08-05 19:32:45.231965-03:00,R$ 1.100.000,"Rua Santa Efigênia, Jardim Planalto",440 m²,4,5,4,,,casas
2021-08-05 19:32:45.232299-03:00,R$ 670.000,"Rua do Salmão, Jardim Atlântico",178 m²,4,4,4,,,casas
2021-08-05 19:32:45.232663-03:00,R$ 1.100.000,"Rua Santa Efigênia, Jardim Planalto",440 m²,4,5,4,,,casas
2021-08-05 19:32:45.233004-03:00,R$ 670.000,"Rua do Salmão, Jardim Atlântico",178 m²,4,4,4,,,casas
2021-08-05 19:32:45.233360-03:00,R$ 2.150.000,"Residencial Granville, Goiânia",395 m²,4,2,3,,,casas
2021-08-05 19:32:45.233704-03:00,R$ 1.759.000,"Jardins Italia, Goiânia",366 m²,5,4,6,R$ 350,R$ 2.000,casas
2021-08-05 19:32:45.234137-03:00,R$ 1.450.000,"Rua das Hortênsias, Jardins Lisboa",197 m²,3,2,5,,,casas
2021-08-05 19:32:45.234517-03:00,R$ 1.700.000,"Rua A31, Jardins Atenas",291 m²,4,4,6,R$ 670,,casas
2021-08-05 19:32:45.234898-03:00,R$ 1.400.000,"Rua C 179, Nova Suica",512 m²,4,4,3,,,casas
2021-08-05 19:32:45.235225-03:00,R$ 3.600.000,"Alphaville Flamboyant Residencial Araguaia, Goiânia",626 m²,4,7,5,,,casas
2021-08-05 19:32:45.235558-03:00,R$ 3.150.000,"Jardins Milão, Goiânia",324 m²,4,,4,,,casas
2021-08-05 19:32:45.235867-03:00,R$ 2.800.000,"Fazenda Vau das Pombas, Goiânia",405 m²,4,6,5,,,casas
2021-08-05 19:32:45.236206-03:00,R$ 3.500.000,"Rua dos Jacarandás, Jardins Valencia",288 m²,3,4,4,,,casas
2021-08-05 19:32:45.236580-03:00,R$ 1.754.000,"Rua GV2, Residencial Granville",430 m²,4,6,6,,,casas
2021-08-05 19:32:45.236916-03:00,R$ 1.500.000,"Rua GGC 27, PORTAL DO SOL GREEN",243 m²,3,4,5,R$ 575,,casas
2021-08-05 19:32:45.237323-03:00,R$ 4.480.000,"Rua Carina, Residencial Alphaville Flamboyant",480 m²,4,,4,,,casas
2021-08-05 19:32:45.237656-03:00,R$ 4.200.000,"Residencial Alphaville Flamboyant, Goiânia",457 m²,5,8,5,,,casas
2021-08-05 19:32:45.237989-03:00,R$ 750.000,"Avenida Iguaçu, Jardim Novo Mundo",160 m²,4,1,2,,,casas
2021-08-05 19:32:45.238314-03:00,R$ 4.400.000,"Avenida Diógenes Dolival Sampaio, Jardins Munique",444 m²,5,3,6,,,casas
2021-08-05 19:32:45.238653-03:00,R$ 900.000,"Setor Nova Suiça, Goiânia",300 m²,3,,3,,R$ 45,casas
2021-08-05 19:32:45.239039-03:00,R$ 540.000,"Setor Bueno, Goiânia",137 m²,3,1,3,R$ 250,,casas
2021-08-05 19:32:45.239430-03:00,R$ 540.000,"Setor Bueno, Goiânia",137 m²,3,1,3,R$ 250,,casas
2021-08-05 19:32:45.239819-03:00,R$ 2.500.000,"Rua dos Ipês, Jardins Valencia",352 m²,4,3,6,R$ 600,,casas
2021-08-05 19:32:45.240230-03:00,R$ 1.900.000,"Jardim Planalto, Goiânia",484 m²,4,4,5,,,casas
2021-08-05 19:32:45.240560-03:00,R$ 3.200.000,"Rua Amaralina, Residencial Alphaville Flamboyant",442 m²,4,3,6,,,casas
2021-08-05 19:32:45.240898-03:00,R$ 790.000,"Jardim América, Goiânia",326 m²,7,6,4,,,casas
2021-08-05 19:32:45.241248-03:00,R$ 1.450.000,"Rua GGC26, PORTAL DO SOL GREEN",228 m²,3,4,4,R$ 550,,casas
2021-08-05 19:32:45.241708-03:00,R$ 1.700.000,"Rua 1128, Setor Marista",324 m²,3,,2,,,casas
2021-08-05 19:32:45.242047-03:00,R$ 4.500.000,"Avenida Diógenes Dolival Sampaio, Jardins Munique",440 m²,5,6,6,,,casas
2021-08-05 19:32:45.242426-03:00,R$ 444.166,"Rua 40, Jardim Goiás",272 m²,5,1,3,,,casas
2021-08-05 19:32:45.242805-03:00,R$ 2.190.000,"Avenida Geraldo Rodrigues, Jardins Verona",319 m²,5,4,5,R$ 680,,casas
2021-08-05 19:32:45.243206-03:00,R$ 840.000,"Rua Degas, Setor Gentil Meireles",325 m²,4,2,4,,,casas
2021-08-05 19:32:45.243545-03:00,R$ 1.500.000,"Rua Minervina Borges, Residencial Morumbi",308 m²,3,2,4,,,casas
2021-08-05 19:32:45.243887-03:00,R$ 2.800.000,"Rua das Eugênias, Jardins Verona",349 m²,4,4,6,,,casas
2021-08-05 19:32:45.244220-03:00,R$ 1.550.000,"Rua T 40, Setor Bueno",322 m²,1,,1,,,casas
2021-08-05 19:32:45.244544-03:00,R$ 1.890.000,"Rua das Quaresmeiras, Jardins Valencia",278 m²,4,,5,R$ 650,R$ 1.815,casas
2021-08-05 19:32:45.244953-03:00,R$ 350.000,"Rua Cassimiro de Abreu, Anhangüera",128 m²,3,,2,,,casas
2021-08-05 19:32:45.245265-03:00,R$ 2.100.000,"Rua das Copaíbas, Jardins Valencia",305 m²,4,4,6,R$ 650,,casas
2021-08-05 19:32:45.245660-03:00,R$ 2.200.000,"Rodovia GO-020, Residencial Goiânia Golfe Clube",400 m²,4,4,5,,,casas
2021-08-05 19:32:45.245999-03:00,R$ 3.360.000,"Alphaville Flamboyant Residencial Araguaia, Goiânia",342 m²,3,6,5,R$ 1.220,,casas
2021-08-05 19:32:45.246432-03:00,R$ 1.600.000,"Condomínio do Lago, Goiânia",435 m²,4,2,3,R$ 490,,casas
2021-08-05 19:32:45.246809-03:00,R$ 580.000,"Rua C40, Setor Sudoeste",445 m²,4,5,2,,,casas
2021-08-05 19:32:45.247132-03:00,R$ 480.000,"Rua F61, Setor Faiçalville",160 m²,3,,1,,,casas
2021-08-05 19:32:45.247456-03:00,R$ 1.507.000,"Residencial Goiânia Golfe Clube, Goiânia",286 m²,3,4,1,R$ 615,,casas
2021-08-05 19:32:45.247880-03:00,R$ 1.200.000,"Setor Sudoeste, Goiânia",400 m²,6,3,7,,,casas
2021-08-05 19:32:45.248225-03:00,R$ 1.500.000,"Residencial Goiânia Golfe Clube, Goiânia",234 m²,3,4,3,,,casas
2021-08-05 19:32:45.248578-03:00,R$ 870.000,"Vila Osvaldo Rosa, Goiânia",343 m²,4,4,4,,,casas
2021-08-05 19:32:45.248927-03:00,R$ 3.150.000,"Avenida Diógenes Dolival Sampaio, Jardins Milão",324 m²,4,4,5,,,casas
2021-08-05 19:32:45.249271-03:00,R$ 1.300.000,"Rua 10, Parque Industrial de Goiânia",640 m²,4,4,3,,,casas
2021-08-05 19:32:45.249620-03:00,R$ 1.365.000,"Rua 114, Setor Sul",880 m²,6,6,6,,R$ 5.984,casas
2021-08-05 19:32:45.250004-03:00,R$ 600.000,"Avenida Goiás, Residencial Recanto do Bosque",162 m²,3,4,2,,,casas
2021-08-05 19:32:45.250371-03:00,R$ 1.550.000,"Condomínio do Lago, Goiânia",317 m²,4,6,1,R$ 700,,casas
2021-08-05 19:32:45.250758-03:00,R$ 1.690.000,"Rua GGC24, Residencial Goiânia Golfe Clube",230 m²,3,,3,,,casas
2021-08-05 19:32:45.251106-03:00,R$ 3.150.000,"Rua das Acácias, Jardins Milão",324 m²,4,6,7,R$ 1.200,,casas
2021-08-05 19:32:45.251551-03:00,R$ 550.000,"Via Amim Camargo, Condomínio Amin Camargo",150 m²,2,2,1,,,casas
2021-08-05 19:32:45.251892-03:00,R$ 950.000,"Rua C258, Nova Suica",111 m²,3,3,2,,R$ 2.500,casas
2021-08-05 19:32:45.252275-03:00,R$ 750.000,"Rua 119B, Setor Sul",350 m²,5,4,3,,,casas
2021-08-05 19:32:45.252656-03:00,R$ 500.000,"Rua C54, Setor Sol Nascente",130 m²,5,4,3,,,casas
2021-08-05 19:32:45.253009-03:00,R$ 590.000,"Avenida Elza Pires, Residencial Antônio Carlos Pires",93 m²,3,1,2,,,casas
2021-08-05 19:32:45.253362-03:00,R$ 3.500.000,"Rua Rio Novo, Alphaville Flamboyant Residencial Araguaia",455 m²,4,3,5,,,casas
2021-08-05 19:32:45.253703-03:00,R$ 350.000,"Rua Presidente Vargas, Setor Faiçalville",75 m²,2,1,1,,,casas
2021-08-05 19:32:45.254024-03:00,R$ 700.000,"Rua 226, Setor Leste Universitário",200 m²,3,2,2,,,casas
2021-08-05 19:32:45.254360-03:00,R$ 440.000,"Avenida C107, Jardim América",168 m²,3,,2,,,casas
2021-08-05 19:32:45.254679-03:00,R$ 3.800.000,"Avenida Diógenes Dolival Sampaio, Jardins Munique",500 m²,5,3,7,,,casas
2021-08-05 19:32:45.255048-03:00,R$ 1.450.000,"Rua GGC26, Residencial Goiânia Golfe Clube",240 m²,3,2,4,,,casas
2021-08-05 19:32:45.255390-03:00,R$ 800.000,"Rua C258, Setor Nova Suiça",200 m²,3,,2,,,casas
2021-08-05 19:32:45.255713-03:00,R$ 2.190.000,"Rua das Rosálias, Jardins Verona",319 m²,3,4,5,,,casas
2021-08-05 19:32:45.256046-03:00,R$ 550.000,"Setor Pedro Ludovico, Goiânia",372 m²,1,,1,,,casas
2021-08-05 19:32:45.256384-03:00,R$ 1.500.000,"Setor Jaó, Goiânia",412 m²,4,4,6,,,casas
2021-08-05 19:32:45.256731-03:00,R$ 600.000,"Rua 119, Setor Sul",344 m²,3,2,2,,,casas
2021-08-05 19:32:45.257072-03:00,R$ 790.000,"Rua S 5, Setor Bela Vista",250 m²,3,6,1,,,casas
2021-08-05 19:32:45.257423-03:00,R$ 1.450.000,"Rua GGC24, PORTAL DO SOL GREEN",216 m²,3,4,4,R$ 550,,casas
2021-08-05 19:32:45.257809-03:00,R$ 2.500.000,"Rua dos Jacarandás, Jardins Valencia",308 m²,5,4,6,R$ 10,R$ 10,casas
2021-08-05 19:32:45.258235-03:00,R$ 1.750.000,"Jardins Atenas, Goiânia",280 m²,4,4,6,,,casas
2021-08-05 19:32:45.258579-03:00,R$ 2.500.000,"Jardins Valencia, Goiânia",353 m²,4,6,4,,,casas
2021-08-05 19:32:45.258922-03:00,R$ 1.850.000,"Loteamento Portal do Sol I, Goiânia",355 m²,4,,4,,,casas
2021-08-05 19:32:45.259235-03:00,R$ 2.300.000,"Rua das Camomilas, Jardins Verona",357 m²,4,4,5,R$ 900,,casas
2021-08-05 19:32:45.259646-03:00,R$ 2.200.000,"Rua GV29, Residencial Granville",448 m²,4,4,7,,,casas
2021-08-05 19:32:45.259980-03:00,R$ 1.450.000,"Rua X 9, Jardim Brasil",376 m²,4,7,6,,,casas
2021-08-05 19:32:45.260320-03:00,R$ 1.850.000,"Rua GGC24, Residencial Goiânia Golfe Clube",286 m²,3,4,5,,,casas
2021-08-05 19:32:45.260662-03:00,R$ 690.000,"Setor Pedro Ludovico, Goiânia",432 m²,7,3,5,,,casas
2021-08-05 19:32:45.260990-03:00,R$ 1.200.000,"Setor Sol Nascente, Goiânia",642 m²,4,8,5,,R$ 3.664,casas
2021-08-05 19:32:45.261376-03:00,R$ 1.200.000,"Setor Sol Nascente, Goiânia",642 m²,4,8,5,,R$ 3.664,casas
2021-08-05 19:32:45.261768-03:00,R$ 2.000.000,"Rua SB 27, Condominio Portal do Sol II",358 m²,4,4,6,R$ 770,R$ 1,casas
2021-08-05 19:32:45.262204-03:00,R$ 1.470.000,"Avenida dos Ipês, Jardins Lisboa",270 m²,4,4,4,R$ 600,,casas
2021-08-05 19:32:45.262611-03:00,R$ 1.750.000,"Jardins Madri, Goiânia",304 m²,4,,6,,,casas
2021-08-05 19:32:45.262958-03:00,R$ 2.750.000,"Rua Veneto, Jardins Verona",380 m²,5,4,7,R$ 600,,casas
2021-08-05 19:32:45.263353-03:00,R$ 3.200.000,"Rua Rio Novo, Alphaville Flamboyant Residencial Araguaia",435 m²,4,4,5,,,casas
2021-08-05 19:32:45.263698-03:00,R$ 3.600.000,"Rua dos Acaris, Jardins Munique",509 m²,4,,4,,,casas
2021-08-05 19:32:45.264010-03:00,R$ 2.350.000,"Rua GGC26, Residencial Goiânia Golfe Clube",490 m²,5,4,6,R$ 550,,casas
2021-08-05 19:32:45.264419-03:00,R$ 1.400.000,"Rua GV28, Residencial Granville",228 m²,3,4,4,R$ 800,,casas
2021-08-05 19:32:45.264830-03:00,R$ 570.000,"Jardim América, Goiânia",140 m²,4,2,2,,,casas
2021-08-05 19:32:45.265190-03:00,R$ 1.800.000,"Rua das Hortênsias, Jardins Lisboa",380 m²,5,3,7,R$ 650,,casas
2021-08-05 19:32:45.265601-03:00,R$ 800.000,"Jardim América, Goiânia",455 m²,4,2,3,,,casas
2021-08-05 19:32:45.266027-03:00,R$ 500.000,"Avenida de Contorno Sul, Parque Anhangüera",138 m²,3,1,3,R$ 450,R$ 574,casas
2021-08-05 19:32:45.266513-03:00,R$ 800.000,"Rua J55, Setor Jaó",195 m²,4,4,3,,,casas
2021-08-05 19:32:45.266857-03:00,R$ 2.380.000,"Rua GGC25, PORTAL DO SOL GREEN",286 m²,4,4,6,,,casas
2021-08-05 19:32:45.267194-03:00,R$ 1.150.000,"Setor Jaó, Goiânia",360 m²,7,8,7,,R$ 3.000,casas
2021-08-05 19:32:45.267598-03:00,R$ 1.000.000,"Avenida Arumã, Parque Amazônia",350 m²,4,6,5,R$ 500,R$ 500,casas
2021-08-05 19:32:45.268062-03:00,R$ 700.000,"Rua C 139, Jardim América",127 m²,5,4,4,,,casas
2021-08-05 19:32:45.268397-03:00,R$ 600.000,"Rua 1049, Setor Pedro Ludovico",400 m²,9,4,6,,R$ 1.200,casas
2021-08-05 19:32:45.268799-03:00,R$ 1.600.000,"Rua GGC9, Residencial Goiânia Golfe Clube",245 m²,3,4,4,R$ 500,R$ 1.500,casas
2021-08-05 19:32:45.269216-03:00,R$ 4.200.000,"Rua das Caliandras, Jardins Munique",444 m²,4,6,5,R$ 1.200,R$ 2.500,casas
2021-08-05 19:32:45.269655-03:00,R$ 550.000,"Rua 92, Setor Sul",120 m²,7,8,3,,,casas
2021-08-05 19:32:45.269997-03:00,R$ 790.000,"Rua do Xaréu, Jardim Atlântico",210 m²,4,2,5,,,casas
2021-08-05 19:32:45.270350-03:00,R$ 2.100.000,"Rua 122, Setor Sul",415 m²,4,7,6,,R$ 4.944,casas
2021-08-05 19:32:45.270742-03:00,R$ 3.600.000,"Avenida Diógenes Dolival Sampaio, Jardins Milão",520 m²,4,4,6,R$ 800,,casas
2021-08-05 19:32:45.271132-03:00,R$ 3.850.000,"Avenida Diógenes Dolival Sampaio, Jardins Munique",450 m²,4,6,8,R$ 1.350,,casas
2021-08-05 19:32:45.271538-03:00,R$ 550.000,"Rua 115-E, Setor Sul",100 m²,3,2,2,,,casas
2021-08-05 19:32:45.271861-03:00,R$ 800.000,"Avenida Bela Vista, Jardim Santo Antônio",525 m²,3,5,2,,,casas
2021-08-05 19:32:45.272185-03:00,R$ 290.000,"Avenida Central, Setor Garavelo",10 m²,3,2,2,,,casas
2021-08-05 19:32:45.272529-03:00,R$ 2.100.000,"Rua 22, Setor Sul",415 m²,4,7,6,,R$ 4.944,casas
2021-08-05 19:32:45.273000-03:00,R$ 1.450.000,"Rua das Agaves, Jardins Lisboa",377 m²,3,4,4,,,casas
2021-08-05 19:32:45.273360-03:00,R$ 2.200.000,"Jardins Madri, Goiânia",323 m²,4,4,4,R$ 900,,casas
2021-08-05 19:32:45.273830-03:00,R$ 2.290.000,"Jardins Atenas, Goiânia",320 m²,3,4,3,,,casas
2021-08-05 19:32:45.274348-03:00,R$ 2.800.000,"Rua das Auroras, Jardins Verona",394 m²,4,4,6,,,casas
2021-08-05 19:32:45.274716-03:00,R$ 1.632.000,"Avenida 1, Residencial Goiânia Golfe Clube",308 m²,4,4,4,,,casas
2021-08-05 19:32:45.275126-03:00,R$ 325.000,"Rua 4, Setor Morais",115 m²,3,1,1,,R$ 550,casas
2021-08-05 19:32:45.275556-03:00,R$ 800.000,"Jardim América, Goiânia",206 m²,3,4,2,,,casas
2021-08-05 19:32:45.276064-03:00,R$ 800.000,"Jardim América, Goiânia",206 m²,3,4,2,,,casas
2021-08-05 19:32:45.276676-03:00,R$ 1.350.000,"Residencial Goiânia Golfe Clube, Goiânia",221 m²,3,,3,,,casas
2021-08-05 19:32:45.277244-03:00,R$ 4.480.000,"Residencial Alphaville Flamboyant, Goiânia",480 m²,4,,4,,,casas
2021-08-05 19:32:45.277632-03:00,R$ 1.350.000,"Residencial Goiânia Golfe Clube, Goiânia",221 m²,3,,3,,,casas
2021-08-05 19:32:45.278638-03:00,R$ 4.480.000,"Residencial Alphaville Flamboyant, Goiânia",480 m²,4,,4,,,casas
2021-08-05 19:32:45.279270-03:00,R$ 2.000.000,"Rodovia GO-020, Residencial Goiânia Golfe Clube",365 m²,4,4,5,,,casas
2021-08-05 19:32:45.279910-03:00,R$ 1.500.000,"Setor Central, Goiânia",434 m²,5,5,8,,,casas
2021-08-05 19:32:45.280541-03:00,R$ 3.300.000,"Alameda das Amendoeiras, Residencial Aldeia do Vale",310 m²,4,4,6,,,casas
2021-08-05 19:32:45.280894-03:00,R$ 725.000,"Vila Santa Helena, Goiânia",541 m²,2,1,1,,R$ 600,casas
2021-08-05 19:32:45.281310-03:00,R$ 2.150.000,"Jardins Verona, Goiânia",325 m²,4,4,4,,,casas
2021-08-05 19:32:45.281694-03:00,R$ 2.600.000,"Rua GV3, Residencial Granville",370 m²,4,4,5,R$ 700,,casas
2021-08-05 19:32:45.282092-03:00,R$ 330.000,"Avenida Dom Fernando, Chacara do Governador",143 m²,3,,2,,R$ 600,casas
2021-08-05 19:32:45.282523-03:00,R$ 1.450.000,"Residencial Goiânia Golfe Clube, Goiânia",240 m²,3,4,3,R$ 600,,casas
2021-08-05 19:32:45.282946-03:00,R$ 490.000,"Setor Central, Goiânia",468 m²,3,,2,,,casas
2021-08-05 19:32:45.283267-03:00,R$ 1.550.000,"Jardins Lisboa, Goiânia",377 m²,4,2,5,,,casas
2021-08-05 19:32:45.283846-03:00,R$ 1.600.000,"Setor Jaó, Goiânia",508 m²,4,5,6,,R$ 2.600,casas
2021-08-05 19:32:45.284268-03:00,R$ 620.000,"Rua 404, Setor Negrão de Lima",178 m²,5,2,3,,,casas
2021-08-05 19:32:45.284614-03:00,R$ 485.000,"Rua 1012 Unidade 101, Parque Atheneu",220 m²,5,4,2,,R$ 300,casas
2021-08-05 19:32:45.284991-03:00,R$ 2.200.000,"Residencial Goiânia Golfe Clube, Goiânia",430 m²,5,4,5,R$ 527,,casas
2021-08-05 19:32:45.285393-03:00,R$ 4.150.000,"Alameda do Bosque, Jardins Munique",403 m²,4,6,6,R$ 1.200,,casas
2021-08-05 19:32:45.285797-03:00,R$ 900.000,"Jardim América, Goiânia",200 m²,4,4,2,,,casas
2021-08-05 19:32:45.286103-03:00,R$ 1.200.000,"Setor Jaó, Goiânia",346 m²,4,12,6,,,casas
2021-08-05 19:32:45.286490-03:00,R$ 2.400.000,"Rua SB 27, PORTAL DO SOL GREEN",360 m²,4,4,4,,,casas
2021-08-05 19:32:45.286826-03:00,R$ 460.000,"Rua FN2, Jardim Fonte Nova",225 m²,30,3,1,,,casas
2021-08-05 19:32:45.287184-03:00,R$ 220.000,"Rua 17 A, Setor Aeroporto",176 m²,2,2,2,R$ 2.500,,casas
2021-08-05 19:32:45.287568-03:00,R$ 1.600.000,"Rua X-11, Jardim Brasil",375 m²,5,4,6,,R$ 3.400,casas
2021-08-05 19:32:45.287981-03:00,R$ 500.000,"Jardim Europa, Goiânia",260 m²,3,4,4,,,casas
2021-08-05 19:32:45.288327-03:00,R$ 1.370.000,"Avenida C235, Setor Bueno",380 m²,5,5,6,,,casas
2021-08-05 19:32:45.288761-03:00,R$ 1.890.000,"Rua Madri 10, Jardins Madri",270 m²,4,4,5,R$ 890,,casas
2021-08-05 19:32:45.289258-03:00,R$ 980.000,"Rua Boulevard Amendoeiras, Jardim Atlântico",191 m²,4,4,5,,,casas
2021-08-05 19:32:45.289635-03:00,R$ 750.000,"Setor Leste Universitário, Goiânia",200 m²,4,6,2,,,casas
2021-08-05 19:32:45.289959-03:00,R$ 630.000,"Rua R 26, Vila Itatiaia",237 m²,6,4,4,,,casas
2021-08-05 19:32:45.290288-03:00,R$ 1.600.000,"Goiania 2, Goiânia",500 m²,5,5,1,,R$ 2.500,casas
2021-08-05 19:32:45.290675-03:00,R$ 1.600.000,"Goiania 2, Goiânia",500 m²,5,5,1,,R$ 2.500,casas
2021-08-05 19:32:45.291053-03:00,R$ 720.000,"Vila Itatiaia, Goiânia",420 m²,9,5,4,,R$ 62,casas
2021-08-05 19:32:45.291473-03:00,R$ 1.580.000,"Setor Bueno, Goiânia",805 m²,4,7,7,,,casas
2021-08-05 19:32:45.291847-03:00,R$ 360.000,"Rua Rosais do Silêncio, Santa Genoveva",90 m²,2,2,1,,R$ 900,casas
2021-08-05 19:32:45.292248-03:00,R$ 1.450.000,"Garavelo Park, Goiânia",200 m²,3,4,4,R$ 700,R$ 1.000,casas
2021-08-05 19:32:45.292690-03:00,R$ 1.800.000,"Setor Jaó, Goiânia",508 m²,4,5,7,,,casas
2021-08-05 19:32:45.293041-03:00,R$ 1.890.000,"Jardins Valencia, Goiânia",300 m²,3,,3,,,casas
2021-08-05 19:32:45.293369-03:00,R$ 1.007.075,"Rua da Concórdia, Santa Genoveva",310 m²,4,3,6,,,casas
2021-08-05 19:32:45.293700-03:00,R$ 1.450.000,"Residencial Goiânia Golfe Clube, Goiânia",240 m²,3,4,3,R$ 527,,casas
2021-08-05 19:32:45.294511-03:00,R$ 1.000.000,"Setor Leste Vila Nova, Goiânia",354 m²,3,,2,,R$ 326,casas
2021-08-05 19:32:45.294905-03:00,R$ 680.000,"Avenida C 106, Jardim América",268 m²,4,9,3,,,casas
2021-08-05 19:32:45.295260-03:00,R$ 4.600.000,"Jardins Paris, Goiânia",400 m²,4,,4,,,casas
2021-08-05 19:32:45.295593-03:00,R$ 2.190.000,"Residencial Goiânia Golfe Clube, Goiânia",352 m²,4,,4,,,casas
2021-08-05 19:32:45.295924-03:00,R$ 2.300.000,"Alphaville Flamboyant Residencial Araguaia, Goiânia",250 m²,4,4,6,,,casas
2021-08-05 19:32:45.296281-03:00,R$ 400.000,"Parque Amazônia, Goiânia",165 m²,4,3,2,,,casas
2021-08-05 19:32:45.296639-03:00,R$ 2.150.000,"Rua 1129, Setor Marista",480 m²,4,4,5,,,casas
2021-08-05 19:32:45.296963-03:00,R$ 600.000,"Residencial Morumbi, Goiânia",92 m²,3,4,2,,,casas
2021-08-05 19:32:45.297309-03:00,R$ 2.190.000,"Rua Rio Novo, Alphaville Flamboyant Residencial Araguaia",241 m²,4,4,5,R$ 950,,casas
2021-08-05 19:32:45.297717-03:00,R$ 1.450.000,"Loteamento Portal do Sol II, Goiânia",260 m²,3,4,1,,,casas
2021-08-05 19:32:45.298062-03:00,R$ 1.400.000,"Rodovia GO-020, Residencial Goiânia Golfe Clube",223 m²,3,4,3,R$ 500,,casas
2021-08-05 19:32:45.298454-03:00,R$ 800.000,"Rua 115, Setor Sul",180 m²,4,4,1,,R$ 2.000,casas
2021-08-05 19:32:45.298834-03:00,R$ 2.100.000,"Rua Lago 18, Condomínio do Lago",370 m²,4,4,6,,,casas
2021-08-05 19:32:45.299163-03:00,R$ 680.000,"Rua 215, Setor Coimbra",181 m²,3,,1,,,casas
2021-08-05 19:32:45.299508-03:00,R$ 2.500.000,"Jardins Madri, Goiânia",290 m²,4,4,2,R$ 500,,casas
2021-08-05 19:32:45.299883-03:00,R$ 180.000,"Residencial Itaipu, Goiânia",340 m²,1,1,1,,,casas
2021-08-05 19:32:45.300225-03:00,R$ 6.850.000,"Avenida Alphaville Flamboyant, Residencial Alphaville Flamboyant",600 m²,4,6,8,,,casas
2021-08-05 19:32:45.300567-03:00,R$ 3.360.000,"Rua Ijuí, Alphaville Flamboyant Residencial Araguaia",342 m²,3,6,5,R$ 1.220,,casas
2021-08-05 19:32:45.300988-03:00,R$ 2.200.000,"Rodovia GO-020, PORTAL DO SOL GREEN",360 m²,4,4,6,,,casas
2021-08-05 19:32:45.301318-03:00,R$ 5.500.000,"Residencial Alphaville Flamboyant, Goiânia",547 m²,4,,4,,,casas
2021-08-05 19:32:45.301665-03:00,R$ 600.000,"Avenida Engenheiro Atílio Correia Lima, Cidade Jardim",160 m²,4,3,4,,,casas
2021-08-05 19:32:45.302025-03:00,R$ 1.700.000,"Alameda Florença, Residencial Granville",350 m²,4,3,3,,,casas
2021-08-05 19:32:45.302361-03:00,R$ 2.300.000,"Avenida T 1, Setor Bueno",200 m²,3,4,5,,,casas
2021-08-05 19:32:45.302690-03:00,R$ 3.790.000,"Jardins Verona, Goiânia",330 m²,5,,5,,,casas
2021-08-05 19:32:45.303014-03:00,R$ 3.150.000,"Avenida Diógenes Dolival Sampaio, Jardins Milão",324 m²,4,6,4,,,casas
2021-08-05 19:32:45.303351-03:00,R$ 2.400.000,"Rua Corona, ALPHAVILLE GOIAS",302 m²,3,4,5,R$ 1,R$ 1,casas
2021-08-05 19:32:45.303785-03:00,R$ 2.200.000,"Jardins Atenas, Goiânia",420 m²,3,2,5,R$ 650,,casas
2021-08-05 19:32:45.304177-03:00,R$ 1.200.000,"Setor Aeroporto, Goiânia",419 m²,3,2,1,,,casas
2021-08-05 19:32:45.304561-03:00,R$ 2.300.000,"Rua GV28, Residencial Granville",386 m²,4,2,6,,,casas
2021-08-05 19:32:45.304935-03:00,R$ 1.690.000,"Rua GGC33, Residencial Goiânia Golfe Clube",230 m²,3,4,4,R$ 527,,casas
2021-08-05 19:32:45.305333-03:00,R$ 5.840.000,"Residencial Alphaville Flamboyant, Goiânia",530 m²,4,5,4,,,casas
2021-08-05 19:32:45.305686-03:00,R$ 450.000,"Setor Bueno, Goiânia",77 m²,3,1,1,R$ 465,R$ 414,casas
2021-08-05 19:32:45.306098-03:00,R$ 2.450.000,"Jardins Atenas, Goiânia",335 m²,4,4,7,R$ 681,R$ 2.800,casas
2021-08-05 19:32:45.306549-03:00,R$ 350.000,"Rua Duque de Caxias, Jardim Vila Boa",193 m²,3,2,1,,,casas
2021-08-05 19:32:45.306910-03:00,R$ 270.000,"Avenida Circular, Parque Oeste Industrial",10 m²,3,3,2,,,casas
2021-08-05 19:32:45.307273-03:00,R$ 1.450.000,"Residencial Goiânia Golfe Clube, Goiânia",217 m²,3,4,3,R$ 550,,casas
2021-08-05 19:32:45.307708-03:00,R$ 1.200.000,"Setor Sudoeste, Goiânia",400 m²,6,3,7,,,casas
2021-08-05 19:32:45.308079-03:00,R$ 3.850.000,"Residencial Aldeia do Vale, Goiânia",540 m²,4,3,4,,,casas
2021-08-05 19:32:45.308431-03:00,R$ 1.850.000,"Rua das Eugênias, Jardins Verona",450 m²,4,4,5,R$ 780,R$ 1.500,casas
2021-08-05 19:32:45.308862-03:00,R$ 2.200.000,"Jardins Atenas, Goiânia",420 m²,3,2,5,R$ 650,,casas
2021-08-05 19:32:45.309252-03:00,R$ 820.000,"Setor Jaó, Goiânia",364 m²,4,2,6,,,casas
2021-08-05 19:32:45.309600-03:00,R$ 1.300.000,"Setor Sol Nascente, Goiânia",464 m²,4,,4,,,casas
